STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,TRADE_FLOW,Trade flow,END_USE,End-use,PRODUCT,Product,COUNTERPART_AREA,Counterpart area,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C261,Electronic components and boards,COG,Congo,USD,US dollar,2022,,3.223,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",HRV,Croatia,USD,US dollar,2022,,54.66,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",GEO,Georgia,USD,US dollar,2022,,5.909,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,_T,Total,MYS,Malaysia,USD,US dollar,2022,,9562106.404,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,_T,Total,AUT,Austria,USD,US dollar,2022,,451973.957,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,_T,Total,NCL,New Caledonia,USD,US dollar,2022,,56068.309,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",WXD,Rest of the world,USD,US dollar,2022,,4.197,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C261,Electronic components and boards,ROU,Romania,USD,US dollar,2022,,25.048,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,_T,Total,WXD,Rest of the world,USD,US dollar,2022,,1754.032,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C261,Electronic components and boards,LTU,Lithuania,USD,US dollar,2022,,483.113,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,_T,Total,NOR,Norway,USD,US dollar,2022,,133486.927,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,_T,Total,TJK,Tajikistan,USD,US dollar,2022,,52.814,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,_T,Total,SLV,El Salvador,USD,US dollar,2022,,6086.63,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C261,Electronic components and boards,TWN,Chinese Taipei,USD,US dollar,2022,,14340697.324,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",CMR,Cameroon,USD,US dollar,2022,,0.974,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C261,Electronic components and boards,SLE,Sierra Leone,USD,US dollar,2022,,0.134,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",JOR,Jordan,USD,US dollar,2022,,3.29,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BGD,Bangladesh,USD,US dollar,2022,,0.101,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",TWN,Chinese Taipei,USD,US dollar,2022,,50533.99,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,_T,Total,SSD,South Sudan,USD,US dollar,2022,,10.073,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,INT,Intermediate goods,CPA_2_1_C261,Electronic components and boards,KGZ,Kyrgyzstan,USD,US dollar,2022,,7.118,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,BHR,Bahrain,USD,US dollar,2022,,181852.365,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,BEL,Belgium,USD,US dollar,2022,,20662.659,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,POL,Poland,USD,US dollar,2022,,873.692,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,BLR,Belarus,USD,US dollar,2022,,399.477,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,MKD,North Macedonia,USD,US dollar,2022,,3089.917,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,DOM,Dominican Republic,USD,US dollar,2022,,628.526,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,ZAF,South Africa,USD,US dollar,2022,,20.682,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",CAN,Canada,USD,US dollar,2022,,58146.034,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,BIH,Bosnia and Herzegovina,USD,US dollar,2022,,2568.523,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,ZAF,South Africa,USD,US dollar,2022,,1565958.251,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,LUX,Luxembourg,USD,US dollar,2022,,574.705,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",CZE,Czechia,USD,US dollar,2022,,53192.231,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,CZE,Czechia,USD,US dollar,2022,,465134.524,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,COG,Congo,USD,US dollar,2022,,4575.144,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,LKA,Sri Lanka,USD,US dollar,2022,,58.79,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,DNK,Denmark,USD,US dollar,2022,,1699.603,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,MMR,Myanmar,USD,US dollar,2022,,92590.824,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",MUS,Mauritius,USD,US dollar,2022,,6.48,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",GBR,United Kingdom,USD,US dollar,2022,,115392.991,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,BEN,Benin,USD,US dollar,2022,,0.437,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",LVA,Latvia,USD,US dollar,2022,,393.332,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,LVA,Latvia,USD,US dollar,2022,,14761.331,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,CAN,Canada,USD,US dollar,2022,,69555.19,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,LKA,Sri Lanka,USD,US dollar,2022,,71365.611,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,TTO,Trinidad and Tobago,USD,US dollar,2022,,63779.168,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",LUX,Luxembourg,USD,US dollar,2022,,187.383,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,ARG,Argentina,USD,US dollar,2022,,643057.847,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,DMA,Dominica,USD,US dollar,2022,,120.938,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BEL,Belgium,USD,US dollar,2022,,3967.132,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,PAN,Panama,USD,US dollar,2022,,77248.623,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,DMA,Dominica,USD,US dollar,2022,,3.19,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,LCA,Saint Lucia,USD,US dollar,2022,,354.083,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,LUX,Luxembourg,USD,US dollar,2022,,40623.733,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,_T,Total,GRD,Grenada,USD,US dollar,2022,,52.344,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,TLS,Timor-Leste,USD,US dollar,2022,,2.82,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,LVA,Latvia,USD,US dollar,2022,,85.079,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BGD,Bangladesh,USD,US dollar,2022,,24.812,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,COG,Congo,USD,US dollar,2022,,3.223,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C261,Electronic components and boards,CIV,Côte d’Ivoire,USD,US dollar,2022,,0.101,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,M,Imports,TOTAL,Total products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",GHA,Ghana,USD,US dollar,2022,,8.058,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,LTU,Lithuania,USD,US dollar,2020,,17184.614,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",MDG,Madagascar,USD,US dollar,2020,,24.471,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",ZMB,Zambia,USD,US dollar,2020,,10.721,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BOL,Bolivia,USD,US dollar,2020,,55.613,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MEX,Mexico,USD,US dollar,2020,,6837.761,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MMR,Myanmar,USD,US dollar,2020,,8.713,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,UGA,Uganda,USD,US dollar,2020,,1410.742,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MNE,Montenegro,USD,US dollar,2020,,44.381,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,MEX,Mexico,USD,US dollar,2020,,289643.199,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,POL,Poland,USD,US dollar,2020,,164510.554,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,WXD,Rest of the world,USD,US dollar,2020,,1.974,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",TUN,Tunisia,USD,US dollar,2020,,287.696,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MYS,Malaysia,USD,US dollar,2020,,14943.693,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,COG,Congo,USD,US dollar,2020,,48.872,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",FIN,Finland,USD,US dollar,2020,,4131.142,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,PHL,Philippines,USD,US dollar,2020,,6527.056,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,OMN,Oman,USD,US dollar,2020,,5401.119,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,NIC,Nicaragua,USD,US dollar,2020,,1004.977,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MLT,Malta,USD,US dollar,2020,,3.982,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",SUR,Suriname,USD,US dollar,2020,,113.743,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,IDN,Indonesia,USD,US dollar,2020,,2118.735,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,DMA,Dominica,USD,US dollar,2020,,40.162,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,MLT,Malta,USD,US dollar,2020,,2263.313,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,PAN,Panama,USD,US dollar,2020,,7670.592,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,MOZ,Mozambique,USD,US dollar,2020,,624.742,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,PLW,Palau,USD,US dollar,2020,,2653.008,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",PRY,Paraguay,USD,US dollar,2020,,150.91,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,TTO,Trinidad and Tobago,USD,US dollar,2020,,0.068,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,LBY,Libya,USD,US dollar,2020,,2208.688,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,ARG,Argentina,USD,US dollar,2020,,25861.475,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CHN,China (People’s Republic of),USD,US dollar,2020,,1120761.271,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,KEN,Kenya,USD,US dollar,2020,,1511.553,,3,Thousands
