layer,reporter_code,reporter,partner_code,partner,trade_value_usd,weight_marketshare,source,weight_binary,weight_log,from,to,year
layer1_frontend,ITA,Italy,CHN,China,128559998.263,0.012414168792780967,Comtrade,1,18.6719062736608,ITA,CHN,2022
layer1_frontend,ITA,Italy,DEU,Germany,69223019.405,0.004876625910276013,Comtrade,1,18.052844030079367,ITA,DEU,2022
layer1_frontend,ITA,Italy,DNK,Denmark,1794795.024,1.1938470038259973e-4,Comtrade,1,14.4004019377929,ITA,DNK,2022
layer1_frontend,ITA,Italy,FRA,France,73182035.762,0.004703378672004047,Comtrade,1,18.108460549389946,ITA,FRA,2022
layer1_frontend,ITA,Italy,GBR,United Kingdom,3084141.449,3.6612867282342454e-4,Comtrade,1,14.941784202287362,ITA,GBR,2022
layer1_frontend,ITA,Italy,HKG,"China, Hong Kong SAR",4669322.93,8.602721351899846e-4,Comtrade,1,15.356524850428459,ITA,HKG,2022
layer1_frontend,ITA,Italy,IND,India,4568027.023,4.4520343617620727e-4,Comtrade,1,15.33459216493139,ITA,IND,2022
layer1_frontend,ITA,Italy,ISR,Israel,4200822.648,6.287044315708854e-4,Comtrade,1,15.250791170693864,ITA,ISR,2022
layer1_frontend,ITA,Italy,JPN,Japan,6588544.074,0.0012138678269428026,Comtrade,1,15.700843104258453,ITA,JPN,2022
layer1_frontend,ITA,Italy,KOR,Rep. of Korea,37438677.799,0.004474465999095566,Comtrade,1,17.438214920462766,ITA,KOR,2022
layer1_frontend,ITA,Italy,MYS,Malaysia,58262327.989,0.007279199576806626,Comtrade,1,17.880466284477535,ITA,MYS,2022
layer1_frontend,ITA,Italy,NLD,Netherlands,6107898.982,3.762641681252201e-4,Comtrade,1,15.625093570268449,ITA,NLD,2022
layer1_frontend,ITA,Italy,PHL,Philippines,15673213.561,0.001460187973616261,Comtrade,1,16.567463734391286,ITA,PHL,2022
layer1_frontend,ITA,Italy,SGP,Singapore,28917788.435999997,0.0026557546697791715,Comtrade,1,17.17996751512728,ITA,SGP,2022
layer1_frontend,ITA,Italy,SWE,Sweden,2636828.504,4.798527973183396e-5,Comtrade,1,14.785087807955078,ITA,SWE,2022
layer1_frontend,ITA,Italy,THA,Thailand,8663346.834,4.995088829099256e-4,Comtrade,1,15.974611791745778,ITA,THA,2022
layer1_frontend,ITA,Italy,USA,USA,175693294.483,0.025487153371928965,Comtrade,1,18.984250393539103,ITA,USA,2022
layer1_frontend,JPN,Japan,AUT,Austria,225942152.64900002,0.0169250654645189,Comtrade,1,19.235789567168588,JPN,AUT,2022
layer1_frontend,JPN,Japan,BEL,Belgium,12729297.415,3.325646139772853e-4,Comtrade,1,16.359416856288984,JPN,BEL,2022
layer1_frontend,JPN,Japan,CHE,Switzerland,15104410.763,0.0020343667799912644,Comtrade,1,16.530497428846985,JPN,CHE,2022
layer1_frontend,JPN,Japan,CHN,China,11212063330.234999,1.1124063578761147,Comtrade,1,23.140256118755566,JPN,CHN,2022
layer1_frontend,JPN,Japan,CZE,Czechia,7337069.268000001,0.0012177032136962437,Comtrade,1,15.808450174861665,JPN,CZE,2022
layer1_frontend,JPN,Japan,DEU,Germany,501731609.143,0.03741061460039959,Comtrade,1,20.033575893535062,JPN,DEU,2022
layer1_frontend,JPN,Japan,DNK,Denmark,1233424.241,4.882710542703096e-5,Comtrade,1,14.025305605899616,JPN,DNK,2022
layer1_frontend,JPN,Japan,FIN,Finland,9975608.385000002,9.603166978931764e-4,Comtrade,1,16.115653610102278,JPN,FIN,2022
layer1_frontend,JPN,Japan,FRA,France,323290316.6,0.020412018251388622,Comtrade,1,19.59406129359269,JPN,FRA,2022
layer1_frontend,JPN,Japan,GBR,United Kingdom,35717720.521,0.0033448248580717176,Comtrade,1,17.391157524732034,JPN,GBR,2022
layer1_frontend,JPN,Japan,HKG,"China, Hong Kong SAR",75931572.89999999,0.005948003989115641,Comtrade,1,18.14534314927697,JPN,HKG,2022
layer1_frontend,JPN,Japan,HUN,Hungary,3407987.232,2.377890730807714e-4,Comtrade,1,15.041632713873739,JPN,HUN,2022
layer1_frontend,JPN,Japan,IND,India,3204204.8899999997,1.939907656248204e-4,Comtrade,1,14.979974845405408,JPN,IND,2022
layer1_frontend,JPN,Japan,IRL,Ireland,1205882712.158,0.03622970693555157,Comtrade,1,20.910477677750904,JPN,IRL,2022
layer1_frontend,JPN,Japan,ISR,Israel,120330815.11299999,0.007831609866975441,Comtrade,1,18.605755308681715,JPN,ISR,2022
layer1_frontend,JPN,Japan,ITA,Italy,119228328.079,0.006304394093320122,Comtrade,1,18.59655094441757,JPN,ITA,2022
layer1_frontend,JPN,Japan,KOR,Rep. of Korea,6038880515.610999,0.4112828976979729,Comtrade,1,22.521484486782686,JPN,KOR,2022
layer1_frontend,JPN,Japan,MEX,Mexico,4299437.068,6.344113653589535e-4,Comtrade,1,15.273994890263708,JPN,MEX,2022
layer1_frontend,JPN,Japan,MYS,Malaysia,639062755.298,0.0567931903710935,Comtrade,1,20.27551321768852,JPN,MYS,2022
layer1_frontend,JPN,Japan,NLD,Netherlands,126795963.336,0.005129459636525459,Comtrade,1,18.658089772457757,JPN,NLD,2022
layer1_frontend,JPN,Japan,PHL,Philippines,160339356.611,0.012529417348957706,Comtrade,1,18.89280311215344,JPN,PHL,2022
layer1_frontend,JPN,Japan,SGP,Singapore,1795431856.53,0.08644875349067346,Comtrade,1,21.308511419102928,JPN,SGP,2022
layer1_frontend,JPN,Japan,SWE,Sweden,14696724.405000001,6.159639659136242e-4,Comtrade,1,16.503135265369295,JPN,SWE,2022
layer1_frontend,JPN,Japan,THA,Thailand,157089432.445,0.01427618872819621,Comtrade,1,18.872325840906502,JPN,THA,2022
layer1_frontend,JPN,Japan,USA,USA,5564357632.447,0.26499190324570815,Comtrade,1,22.439647385262425,JPN,USA,2022
layer1_frontend,JPN,Japan,VNM,Viet Nam,102262377.752,0.008241956827550865,Comtrade,1,18.443052409148823,JPN,VNM,2022
layer1_frontend,KOR,Rep. of Korea,AUT,Austria,12391735,4.905469919889709e-4,Comtrade,1,16.332540356784765,KOR,AUT,2022
layer1_frontend,KOR,Rep. of Korea,BEL,Belgium,1506128,1.001833845165843e-4,Comtrade,1,14.225053341044111,KOR,BEL,2022
layer1_frontend,KOR,Rep. of Korea,CHE,Switzerland,2022903,8.007990662610725e-5,Comtrade,1,14.520044660748065,KOR,CHE,2022
layer1_frontend,KOR,Rep. of Korea,CHN,China,4549379121,0.5347071203366417,Comtrade,1,22.23825660389491,KOR,CHN,2022
layer1_frontend,KOR,Rep. of Korea,CZE,Czechia,14740842,0.002127510179486413,Comtrade,1,16.50613263440625,KOR,CZE,2022
layer1_frontend,KOR,Rep. of Korea,DEU,Germany,43073998,0.003476113998300906,Comtrade,1,17.578430101570813,KOR,DEU,2022
layer1_frontend,KOR,Rep. of Korea,FRA,France,106466313,0.008639749852420121,Comtrade,1,18.483339192610725,KOR,FRA,2022
layer1_frontend,KOR,Rep. of Korea,GBR,United Kingdom,17726061,0.0012517409424806932,Comtrade,1,16.69054654396138,KOR,GBR,2022
layer1_frontend,KOR,Rep. of Korea,HKG,"China, Hong Kong SAR",18312655,0.0014241598572811427,Comtrade,1,16.723102963476606,KOR,HKG,2022
layer1_frontend,KOR,Rep. of Korea,HUN,Hungary,1779859,7.045861444055233e-5,Comtrade,1,14.392045267489669,KOR,HUN,2022
layer1_frontend,KOR,Rep. of Korea,IND,India,16415725,0.0013754878793600768,Comtrade,1,16.6137503357802,KOR,IND,2022
layer1_frontend,KOR,Rep. of Korea,IRL,Ireland,31092324,0.0024075627230862027,Comtrade,1,17.252471562127223,KOR,IRL,2022
layer1_frontend,KOR,Rep. of Korea,ISR,Israel,29234002,0.005230093144810691,Comtrade,1,17.190843076051607,KOR,ISR,2022
layer1_frontend,KOR,Rep. of Korea,ITA,Italy,21853765,0.0015989797027687184,Comtrade,1,16.89988382163352,KOR,ITA,2022
layer1_frontend,KOR,Rep. of Korea,JPN,Japan,662507336,0.047866916513401934,Comtrade,1,20.31154219048031,KOR,JPN,2022
layer1_frontend,KOR,Rep. of Korea,MEX,Mexico,4481470,3.172510483069967e-4,Comtrade,1,15.315461898710975,KOR,MEX,2022
layer1_frontend,KOR,Rep. of Korea,MYS,Malaysia,140256093,0.012659514627229288,Comtrade,1,18.758980552403507,KOR,MYS,2022
layer1_frontend,KOR,Rep. of Korea,NLD,Netherlands,262925357,0.010275061254180547,Comtrade,1,19.38738073997446,KOR,NLD,2022
layer1_frontend,KOR,Rep. of Korea,PHL,Philippines,46033534,0.0036707998868933784,Comtrade,1,17.644880710585234,KOR,PHL,2022
layer1_frontend,KOR,Rep. of Korea,SGP,Singapore,1103998172,0.04304895610916384,Comtrade,1,20.82220412990864,KOR,SGP,2022
layer1_frontend,KOR,Rep. of Korea,THA,Thailand,28628789,0.0019700551922096437,Comtrade,1,17.169923412821063,KOR,THA,2022
layer1_frontend,KOR,Rep. of Korea,USA,USA,966584989,0.06240182460132108,Comtrade,1,20.68927978859754,KOR,USA,2022
layer1_frontend,KOR,Rep. of Korea,VNM,Viet Nam,325211143,0.05376928924796476,Comtrade,1,19.599985203193473,KOR,VNM,2022
layer1_frontend,MEX,Mexico,KOR,Rep. of Korea,5773858,2.2856756330501385e-4,Comtrade,1,15.568851219093894,MEX,KOR,2022
layer1_frontend,MEX,Mexico,MYS,Malaysia,8356457,3.3080394674637407e-4,Comtrade,1,15.938545211070844,MEX,MYS,2022
layer1_frontend,MEX,Mexico,SGP,Singapore,1056054,4.180561584620077e-5,Comtrade,1,13.870050825225388,MEX,SGP,2022
layer1_frontend,MEX,Mexico,USA,USA,187128168,0.006915005745527942,Comtrade,1,19.04730433576441,MEX,USA,2022
layer1_frontend,MYS,Malaysia,AUT,Austria,5336050.478,3.4105910395856496e-4,Comtrade,1,15.489996513832411,MYS,AUT,2022
layer1_frontend,MYS,Malaysia,BEL,Belgium,1489735.773,9.909301983269016e-5,Comtrade,1,14.214109999898891,MYS,BEL,2022
layer1_frontend,MYS,Malaysia,CAN,Canada,3512514.549,6.471427305958716e-4,Comtrade,1,15.071843019375907,MYS,CAN,2022
layer1_frontend,MYS,Malaysia,CHE,Switzerland,5683260.08,4.35809313156226e-4,Comtrade,1,15.553035759748395,MYS,CHE,2022
layer1_frontend,MYS,Malaysia,CHN,China,690000065.7379999,0.10025516354252713,Comtrade,1,20.352202252277312,MYS,CHN,2022
layer1_frontend,MYS,Malaysia,DEU,Germany,57772440.646000005,0.006983154360681967,Comtrade,1,17.872022431811516,MYS,DEU,2022
layer1_frontend,MYS,Malaysia,FIN,Finland,1092179.396,4.323569842480743e-5,Comtrade,1,13.90368661944553,MYS,FIN,2022
layer1_frontend,MYS,Malaysia,FRA,France,2359519.803,9.340543046635998e-5,Comtrade,1,14.673969106808165,MYS,FRA,2022
layer1_frontend,MYS,Malaysia,GBR,United Kingdom,11172439.232,9.944504235948764e-4,Comtrade,1,16.228960610211775,MYS,GBR,2022
layer1_frontend,MYS,Malaysia,HKG,"China, Hong Kong SAR",49178563.08500001,0.004318636164169756,Comtrade,1,17.710968397193096,MYS,HKG,2022
layer1_frontend,MYS,Malaysia,HUN,Hungary,9059592.263,0.001669131670026017,Comtrade,1,16.0193347833028,MYS,HUN,2022
layer1_frontend,MYS,Malaysia,IND,India,12287017.012,0.0022637496952965953,Comtrade,1,16.324053816788243,MYS,IND,2022
layer1_frontend,MYS,Malaysia,IRL,Ireland,4829658.227,1.9118987902740306e-4,Comtrade,1,15.390286469723597,MYS,IRL,2022
layer1_frontend,MYS,Malaysia,ITA,Italy,6997694.193,7.611606737480651e-4,Comtrade,1,15.761091394659367,MYS,ITA,2022
layer1_frontend,MYS,Malaysia,JPN,Japan,83155649.66499999,0.00837385941703158,Comtrade,1,18.236224718780676,MYS,JPN,2022
layer1_frontend,MYS,Malaysia,KOR,Rep. of Korea,323615084.338,0.04199817916473283,Comtrade,1,19.59506535929939,MYS,KOR,2022
layer1_frontend,MYS,Malaysia,MEX,Mexico,9040679.844,5.073760654543964e-4,Comtrade,1,16.01724504413413,MYS,MEX,2022
layer1_frontend,MYS,Malaysia,NLD,Netherlands,22182536.361,0.001188258842650599,Comtrade,1,16.914815931945817,MYS,NLD,2022
layer1_frontend,MYS,Malaysia,PHL,Philippines,128016379.537,0.015757638824613677,Comtrade,1,18.667668786641364,MYS,PHL,2022
layer1_frontend,MYS,Malaysia,SGP,Singapore,2276335692.596,0.1229736843007569,Comtrade,1,21.545832835127122,MYS,SGP,2022
layer1_frontend,MYS,Malaysia,THA,Thailand,106753795.38800001,0.008502017168644408,Comtrade,1,18.486035772794278,MYS,THA,2022
layer1_frontend,MYS,Malaysia,USA,USA,658020327.337,0.05201826141526812,Comtrade,1,20.304746382941556,MYS,USA,2022
layer1_frontend,MYS,Malaysia,VNM,Viet Nam,19885700.541,0.0011491472661827444,Comtrade,1,16.805511515911085,MYS,VNM,2022
layer1_frontend,NLD,Netherlands,AUT,Austria,18468761.766,6.392091926428185e-4,Comtrade,1,16.731591363792067,NLD,AUT,2022
layer1_frontend,NLD,Netherlands,BEL,Belgium,19768969.333,7.341856448318187e-4,Comtrade,1,16.79962411149406,NLD,BEL,2022
layer1_frontend,NLD,Netherlands,CAN,Canada,3597956.519,6.547598744677046e-5,Comtrade,1,15.095876886585783,NLD,CAN,2022
layer1_frontend,NLD,Netherlands,CHE,Switzerland,13839100.86,5.110518413133718e-4,Comtrade,1,16.443008611539387,NLD,CHE,2022
layer1_frontend,NLD,Netherlands,CHN,China,2386526321.572,0.04706933671945217,Comtrade,1,21.59310472413025,NLD,CHN,2022
layer1_frontend,NLD,Netherlands,CZE,Czechia,4112592.9689999996,2.241424654794506e-4,Comtrade,1,15.22956452339958,NLD,CZE,2022
layer1_frontend,NLD,Netherlands,DEU,Germany,311461174.736,0.00992589636676779,Comtrade,1,19.55678525194247,NLD,DEU,2022
layer1_frontend,NLD,Netherlands,FIN,Finland,3479921.351,1.3775834869703441e-4,Comtrade,1,15.062520538570686,NLD,FIN,2022
layer1_frontend,NLD,Netherlands,FRA,France,93241077.87099999,0.0023916071504779778,Comtrade,1,18.350698942967934,NLD,FRA,2022
layer1_frontend,NLD,Netherlands,GBR,United Kingdom,30621016.669,0.0010377333672308886,Comtrade,1,17.237197183075885,NLD,GBR,2022
layer1_frontend,NLD,Netherlands,HKG,"China, Hong Kong SAR",8396945.54,4.973572818943777e-4,Comtrade,1,15.943378690585948,NLD,HKG,2022
layer1_frontend,NLD,Netherlands,IRL,Ireland,124590569.363,0.004120492058358304,Comtrade,1,18.640543482184142,NLD,IRL,2022
layer1_frontend,NLD,Netherlands,ISR,Israel,43767445.307,0.0014298156612959113,Comtrade,1,17.594400864010613,NLD,ISR,2022
layer1_frontend,NLD,Netherlands,ITA,Italy,77463845.221,0.00206199750954967,Comtrade,1,18.16532188510423,NLD,ITA,2022
layer1_frontend,NLD,Netherlands,JPN,Japan,780070242.363,0.017314353481313383,Comtrade,1,20.47489452918674,NLD,JPN,2022
layer1_frontend,NLD,Netherlands,KOR,Rep. of Korea,5770041060.44,0.12626322353624134,Comtrade,1,22.475945033808514,NLD,KOR,2022
layer1_frontend,NLD,Netherlands,MYS,Malaysia,16767260.533,9.923753422142272e-4,Comtrade,1,16.634938824877857,NLD,MYS,2022
layer1_frontend,NLD,Netherlands,NOR,Norway,1404727.91,2.5563384803452678e-5,Comtrade,1,14.155354895514172,NLD,NOR,2022
layer1_frontend,NLD,Netherlands,PHL,Philippines,1284172.796,1.2515647095444243e-4,Comtrade,1,14.06562610921255,NLD,PHL,2022
layer1_frontend,NLD,Netherlands,SGP,Singapore,297648025.207,0.007627460232410354,Comtrade,1,19.511422226286857,NLD,SGP,2022
layer1_frontend,NLD,Netherlands,USA,USA,2132281929.1650002,0.055774049099924256,Comtrade,1,21.48045857192064,NLD,USA,2022
layer1_frontend,NOR,Norway,CHN,China,11545955.53,7.680043810840599e-4,Comtrade,1,16.26184584965569,NOR,CHN,2022
layer1_frontend,NOR,Norway,ITA,Italy,1796379.893,1.1949012139624226e-4,Comtrade,1,14.401284583866609,NOR,ITA,2022
layer1_frontend,NOR,Norway,KOR,Rep. of Korea,10840843.086,7.211022910195497e-4,Comtrade,1,16.198831418656418,NOR,KOR,2022
layer1_frontend,NOR,Norway,MYS,Malaysia,3701132.529,2.4618889184693804e-4,Comtrade,1,15.124149689885249,NOR,MYS,2022
layer1_frontend,NOR,Norway,PHL,Philippines,9069788.623,6.032967457627444e-4,Comtrade,1,16.020459627004232,NOR,PHL,2022
layer1_frontend,PHL,Philippines,CAN,Canada,1208441,2.226421549560977e-4,Comtrade,1,14.004842484593732,PHL,CAN,2022
layer1_frontend,PHL,Philippines,CHN,China,86048326,0.01557554071275441,Comtrade,1,18.270419638248043,PHL,CHN,2022
layer1_frontend,PHL,Philippines,DEU,Germany,4663052,8.59116784313294e-4,Comtrade,1,15.355180941799208,PHL,DEU,2022
layer1_frontend,PHL,Philippines,HKG,"China, Hong Kong SAR",4783879,0.001114010912366843,Comtrade,1,15.380762490685965,PHL,HKG,2022
layer1_frontend,PHL,Philippines,IND,India,3046218,5.612326460175168e-4,Comtrade,1,14.929411707423322,PHL,IND,2022
layer1_frontend,PHL,Philippines,IRL,Ireland,4178124,7.697740568499337e-4,Comtrade,1,15.245373139272445,PHL,IRL,2022
layer1_frontend,PHL,Philippines,JPN,Japan,8835532,0.0012512158258559173,Comtrade,1,15.994291990156214,PHL,JPN,2022
layer1_frontend,PHL,Philippines,KOR,Rep. of Korea,1929704,7.639047257136189e-5,Comtrade,1,14.472877699457424,PHL,KOR,2022
layer1_frontend,PHL,Philippines,MYS,Malaysia,9026450,9.504331958423484e-4,Comtrade,1,16.01566982488347,PHL,MYS,2022
layer1_frontend,PHL,Philippines,SGP,Singapore,13062995,0.001344486545844251,Comtrade,1,16.38529405826028,PHL,SGP,2022
layer1_frontend,PHL,Philippines,THA,Thailand,12987276,0.0027555261458434574,Comtrade,1,16.379480743886095,PHL,THA,2022
layer1_frontend,PHL,Philippines,USA,USA,23800255,0.0035379550158903105,Comtrade,1,16.985206894886375,PHL,USA,2022
layer1_frontend,SGP,Singapore,AUT,Austria,55599382.154,0.001777889258266713,Comtrade,1,17.83368266480675,SGP,AUT,2022
layer1_frontend,SGP,Singapore,CAN,Canada,1772979.687,7.018628564243806e-5,Comtrade,1,14.388172692160017,SGP,CAN,2022
layer1_frontend,SGP,Singapore,CHE,Switzerland,6012844.283,4.17272175998975e-4,Comtrade,1,15.609408619273244,SGP,CHE,2022
layer1_frontend,SGP,Singapore,CHN,China,6030485989.226,0.2593349610808961,Comtrade,1,22.5200934398319,SGP,CHN,2022
layer1_frontend,SGP,Singapore,DEU,Germany,238900105.715,0.013879861353236902,Comtrade,1,19.291556058989116,SGP,DEU,2022
layer1_frontend,SGP,Singapore,FRA,France,313584510.80300003,0.0130432298389615,Comtrade,1,19.56357945683759,SGP,FRA,2022
layer1_frontend,SGP,Singapore,GBR,United Kingdom,29745161.697000004,0.0015655222300744432,Comtrade,1,17.208177078315188,SGP,GBR,2022
layer1_frontend,SGP,Singapore,HKG,"China, Hong Kong SAR",733729754.009,0.027657533932896553,Comtrade,1,20.413651337596807,SGP,HKG,2022
layer1_frontend,SGP,Singapore,HUN,Hungary,5239980.164,3.601039289107805e-4,Comtrade,1,15.471828461634276,SGP,HUN,2022
layer1_frontend,SGP,Singapore,IND,India,5342328.327,4.068715447677119e-4,Comtrade,1,15.491172319385315,SGP,IND,2022
layer1_frontend,SGP,Singapore,IRL,Ireland,380240877.463,0.01041196849093718,Comtrade,1,19.75631550055297,SGP,IRL,2022
layer1_frontend,SGP,Singapore,ISR,Israel,108665539.216,0.007763027539565186,Comtrade,1,18.503785284498715,SGP,ISR,2022
layer1_frontend,SGP,Singapore,ITA,Italy,179768792.232,0.00858890444103133,Comtrade,1,19.007182101155877,SGP,ITA,2022
layer1_frontend,SGP,Singapore,JPN,Japan,1363553087.265,0.061223209270103066,Comtrade,1,21.033359694779822,SGP,JPN,2022
layer1_frontend,SGP,Singapore,KOR,Rep. of Korea,3513275603.4909997,0.18995159773852185,Comtrade,1,21.979814659897222,SGP,KOR,2022
layer1_frontend,SGP,Singapore,MEX,Mexico,10473509.169,7.866643370161904e-4,Comtrade,1,16.16435978635411,SGP,MEX,2022
layer1_frontend,SGP,Singapore,MYS,Malaysia,912779088.7950001,0.06347761458262831,Comtrade,1,20.632004448487923,SGP,MYS,2022
layer1_frontend,SGP,Singapore,NLD,Netherlands,321701428.584,0.00951140170806435,Comtrade,1,19.58913443604147,SGP,NLD,2022
layer1_frontend,SGP,Singapore,PHL,Philippines,118561680.396,0.013060415764292711,Comtrade,1,18.590943901226606,SGP,PHL,2022
layer1_frontend,SGP,Singapore,THA,Thailand,71511588.123,0.007415745182402583,Comtrade,1,18.085370080166143,SGP,THA,2022
layer1_frontend,SGP,Singapore,USA,USA,2424745447.069,0.09606803846272254,Comtrade,1,21.60899238595768,SGP,USA,2022
layer1_frontend,SGP,Singapore,VNM,Viet Nam,23412420.654,0.0020997792899866466,Comtrade,1,16.968777279396793,SGP,VNM,2022
layer1_frontend,SWE,Sweden,CHN,China,16900014.633,0.0016470884581366858,Comtrade,1,16.64282510492246,SWE,CHN,2022
layer1_frontend,SWE,Sweden,ITA,Italy,13442517.094999999,0.005342886524817299,Comtrade,1,16.41393323376884,SWE,ITA,2022
layer1_frontend,SWE,Sweden,JPN,Japan,3428231.903,3.3411812485779555e-4,Comtrade,1,15.047555497757125,SWE,JPN,2022
layer1_frontend,SWE,Sweden,KOR,Rep. of Korea,12170846.139,0.0011861800499367854,Comtrade,1,16.31455407133324,SWE,KOR,2022
layer1_frontend,SWE,Sweden,USA,USA,28422963.106000002,0.0027199557770511296,Comtrade,1,17.16270797167608,SWE,USA,2022
layer1_frontend,THA,Thailand,AUT,Austria,1992286.856,7.886791675176753e-5,Comtrade,1,14.504794212710788,THA,AUT,2022
layer1_frontend,THA,Thailand,CHN,China,31987817.51,0.002843544617955762,Comtrade,1,17.28086571672769,THA,CHN,2022
layer1_frontend,THA,Thailand,HKG,"China, Hong Kong SAR",3167287.8540000003,1.7402529853833133e-4,Comtrade,1,14.968386528813477,THA,HKG,2022
layer1_frontend,THA,Thailand,ISR,Israel,1097856.336,1.9978903940248924e-5,Comtrade,1,13.908870961826635,THA,ISR,2022
layer1_frontend,THA,Thailand,JPN,Japan,11628165.765999999,8.595462827496515e-4,Comtrade,1,16.268940882319328,THA,JPN,2022
layer1_frontend,THA,Thailand,KOR,Rep. of Korea,5923279.999,5.772874362850724e-4,Comtrade,1,15.594401076139507,THA,KOR,2022
layer1_frontend,THA,Thailand,MYS,Malaysia,10266470.69,5.335050087794716e-4,Comtrade,1,16.144393967861593,THA,MYS,2022
layer1_frontend,THA,Thailand,PHL,Philippines,1862602.994,1.8153072409284903e-4,Comtrade,1,14.437486063381794,THA,PHL,2022
layer1_frontend,THA,Thailand,SGP,Singapore,49779141.275000006,0.0010556858620939492,Comtrade,1,17.723106624441897,THA,SGP,2022
layer1_frontend,THA,Thailand,USA,USA,4239300.685,1.0539913801481058e-4,Comtrade,1,15.25990911671015,THA,USA,2022
layer1_frontend,THA,Thailand,VNM,Viet Nam,1147551.24,7.633187028552893e-5,Comtrade,1,13.95314174493507,THA,VNM,2022
layer1_frontend,USA,USA,AUT,Austria,191154362,0.010345789873148067,Comtrade,1,19.068591842852747,USA,AUT,2022
layer1_frontend,USA,USA,BEL,Belgium,15447246,6.141466073863474e-4,Comtrade,1,16.55294135772845,USA,BEL,2022
layer1_frontend,USA,USA,CAN,Canada,42989486,0.0042363377732208985,Comtrade,1,17.57646615539359,USA,CAN,2022
layer1_frontend,USA,USA,CHE,Switzerland,23412415,0.001428292331980625,Comtrade,1,16.96877703790103,USA,CHE,2022
layer1_frontend,USA,USA,CHN,China,5652300757,0.22299081154453948,Comtrade,1,22.45532851302103,USA,CHN,2022
layer1_frontend,USA,USA,CZE,Czechia,64111914,0.007292486649876034,Comtrade,1,17.976140786052344,USA,CZE,2022
layer1_frontend,USA,USA,DEU,Germany,674667443,0.036342941232413134,Comtrade,1,20.32973045187677,USA,DEU,2022
layer1_frontend,USA,USA,FIN,Finland,18862808,0.0010178959260666548,Comtrade,1,16.752702763633803,USA,FIN,2022
layer1_frontend,USA,USA,FRA,France,341464324,0.011481754557383098,Comtrade,1,19.648753765925235,USA,FRA,2022
layer1_frontend,USA,USA,GBR,United Kingdom,199890323,0.014896951224989642,Comtrade,1,19.113279394097006,USA,GBR,2022
layer1_frontend,USA,USA,HKG,"China, Hong Kong SAR",93810673,0.004315241809890964,Comtrade,1,18.356789202811427,USA,HKG,2022
layer1_frontend,USA,USA,HUN,Hungary,6126580,2.4253063757252632e-4,Comtrade,1,15.628147403536177,USA,HUN,2022
layer1_frontend,USA,USA,IND,India,25331569,0.0025886389277941413,Comtrade,1,17.04756200189678,USA,IND,2022
layer1_frontend,USA,USA,IRL,Ireland,1610726846,0.038958745291333446,Comtrade,1,21.199951371830362,USA,IRL,2022
layer1_frontend,USA,USA,ISR,Israel,231113759,0.016986193956869476,Comtrade,1,19.258420614796197,USA,ISR,2022
layer1_frontend,USA,USA,ITA,Italy,393416504,0.02759153647965655,Comtrade,1,19.79037941779259,USA,ITA,2022
layer1_frontend,USA,USA,JPN,Japan,2416310250,0.08378577391651341,Comtrade,1,21.605507523923468,USA,JPN,2022
layer1_frontend,USA,USA,KOR,Rep. of Korea,6225251466,0.21474135618747128,Comtrade,1,22.551879674786495,USA,KOR,2022
layer1_frontend,USA,USA,MEX,Mexico,222653589,0.013065844322258527,Comtrade,1,19.22112771356337,USA,MEX,2022
layer1_frontend,USA,USA,MYS,Malaysia,798767218,0.05596987459351049,Comtrade,1,20.49858012085715,USA,MYS,2022
layer1_frontend,USA,USA,NLD,Netherlands,1084470837,0.045224715422567535,Comtrade,1,20.80435799805869,USA,NLD,2022
layer1_frontend,USA,USA,PHL,Philippines,56575826,0.006039092500363042,Comtrade,1,17.851092367141067,USA,PHL,2022
layer1_frontend,USA,USA,SGP,Singapore,2773155818,0.1058856063286399,Comtrade,1,21.74325179349073,USA,SGP,2022
layer1_frontend,USA,USA,SWE,Sweden,17108715,0.0033058578676776985,Comtrade,1,16.65509859921843,USA,SWE,2022
layer1_frontend,USA,USA,THA,Thailand,34972598,0.003518842808287331,Comtrade,1,17.37007542712434,USA,THA,2022
layer1_frontend,USA,USA,VNM,Viet Nam,15330715,9.946640436008219e-4,Comtrade,1,16.545368955562925,USA,VNM,2022
layer1_frontend,VNM,Viet Nam,CHN,China,99504975.719,0.006733764491268704,Comtrade,1,18.41571821815438,VNM,CHN,2022
layer1_frontend,VNM,Viet Nam,DEU,Germany,1078501.38,1.0511157615294637e-4,Comtrade,1,13.891083951577574,VNM,DEU,2022
layer1_frontend,VNM,Viet Nam,JPN,Japan,6494477.246,1.1818717329875337e-4,Comtrade,1,15.686462873220355,VNM,JPN,2022
layer1_frontend,VNM,Viet Nam,KOR,Rep. of Korea,7064995.88,9.390570691816954e-4,Comtrade,1,15.77066313248708,VNM,KOR,2022
layer1_frontend,VNM,Viet Nam,MEX,Mexico,1666953.26,3.0335389032563542e-5,Comtrade,1,14.32650872284419,VNM,MEX,2022
layer1_frontend,VNM,Viet Nam,MYS,Malaysia,320447447.68,0.021175566063278174,Comtrade,1,19.585228854203926,VNM,MYS,2022
layer1_frontend,VNM,Viet Nam,SGP,Singapore,4464690.54,1.767420393156095e-4,Comtrade,1,15.311710685919765,VNM,SGP,2022
layer1_frontend,VNM,Viet Nam,THA,Thailand,49879984.75,0.0033178758325259285,Comtrade,1,17.725130393090424,VNM,THA,2022
